title,gender,category,subcategory,brand,color,size,size_notes,waist,inseam,rise,fit,material,pattern,condition,price_usd,compare_at_usd,availability,era,description,model_info,care_instructions,sku,product_url,image_urls,product_handle,product_type,tags
Rogue Bat Thermal,Women,Tops,T-Shirt,Rogue,,Small,,,,,,,,,64.00,,Sold out,,Affliction x Rogue's Rogue Bat Thermal Long Sleeve Thermal Fabric Black Lava Wash Enzyme Silicone Wash After Print This unique Affliction x Rogue thermal showcases an Affliction artist's interpretation of our iconic bat character. Quantities are very limited—don’t miss out!,,,,https://roguegarms.com/products/bat-thermal,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7872-2.jpg?v=1725562964|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7876.jpg?v=1725562964|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7878.jpg?v=1725562963|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7880.jpg?v=1725562964|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7941.jpg?v=1725563391|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7945.jpg?v=1725563391|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7923.jpg?v=1725563391|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/Rogue_Bat_-_Affliction_Clothing-3105955_5000x_965c006c-9c2b-40bc-a4ec-98cb73cb3fe3.webp?v=1725896245|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/Rogue_Bat_-_Affliction_Clothing-3105962_5000x_673f238f-7979-4a2c-89c3-4eaf62b38e90.jpg?v=1725896245|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/Rogue_Bat_-_Affliction_Clothing-3105958_5000x_bb9d0d4f-df4f-4b32-ad7b-305ca66880e6.jpg?v=1725896245,bat-thermal,,"affliction,men's top,mens,T-shirts,tee,top,tops,women's,Women's Top,Women's Tops"
Rogue Bat Thermal,Women,Tops,T-Shirt,Rogue,,Medium,,,,,,,,,64.00,,Sold out,,Affliction x Rogue's Rogue Bat Thermal Long Sleeve Thermal Fabric Black Lava Wash Enzyme Silicone Wash After Print This unique Affliction x Rogue thermal showcases an Affliction artist's interpretation of our iconic bat character. Quantities are very limited—don’t miss out!,,,,https://roguegarms.com/products/bat-thermal,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7872-2.jpg?v=1725562964|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7876.jpg?v=1725562964|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7878.jpg?v=1725562963|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7880.jpg?v=1725562964|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7941.jpg?v=1725563391|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7945.jpg?v=1725563391|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7923.jpg?v=1725563391|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/Rogue_Bat_-_Affliction_Clothing-3105955_5000x_965c006c-9c2b-40bc-a4ec-98cb73cb3fe3.webp?v=1725896245|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/Rogue_Bat_-_Affliction_Clothing-3105962_5000x_673f238f-7979-4a2c-89c3-4eaf62b38e90.jpg?v=1725896245|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/Rogue_Bat_-_Affliction_Clothing-3105958_5000x_bb9d0d4f-df4f-4b32-ad7b-305ca66880e6.jpg?v=1725896245,bat-thermal,,"affliction,men's top,mens,T-shirts,tee,top,tops,women's,Women's Top,Women's Tops"
Rogue Bat Thermal,Women,Tops,T-Shirt,Rogue,,Large,,,,,,,,,64.00,,Sold out,,Affliction x Rogue's Rogue Bat Thermal Long Sleeve Thermal Fabric Black Lava Wash Enzyme Silicone Wash After Print This unique Affliction x Rogue thermal showcases an Affliction artist's interpretation of our iconic bat character. Quantities are very limited—don’t miss out!,,,,https://roguegarms.com/products/bat-thermal,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7872-2.jpg?v=1725562964|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7876.jpg?v=1725562964|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7878.jpg?v=1725562963|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7880.jpg?v=1725562964|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7941.jpg?v=1725563391|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7945.jpg?v=1725563391|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7923.jpg?v=1725563391|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/Rogue_Bat_-_Affliction_Clothing-3105955_5000x_965c006c-9c2b-40bc-a4ec-98cb73cb3fe3.webp?v=1725896245|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/Rogue_Bat_-_Affliction_Clothing-3105962_5000x_673f238f-7979-4a2c-89c3-4eaf62b38e90.jpg?v=1725896245|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/Rogue_Bat_-_Affliction_Clothing-3105958_5000x_bb9d0d4f-df4f-4b32-ad7b-305ca66880e6.jpg?v=1725896245,bat-thermal,,"affliction,men's top,mens,T-shirts,tee,top,tops,women's,Women's Top,Women's Tops"
Rogue Bat Thermal,Women,Tops,T-Shirt,Rogue,,Extra large,,,,,,,,,64.00,,Sold out,,Affliction x Rogue's Rogue Bat Thermal Long Sleeve Thermal Fabric Black Lava Wash Enzyme Silicone Wash After Print This unique Affliction x Rogue thermal showcases an Affliction artist's interpretation of our iconic bat character. Quantities are very limited—don’t miss out!,,,,https://roguegarms.com/products/bat-thermal,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7872-2.jpg?v=1725562964|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7876.jpg?v=1725562964|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7878.jpg?v=1725562963|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7880.jpg?v=1725562964|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7941.jpg?v=1725563391|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7945.jpg?v=1725563391|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7923.jpg?v=1725563391|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/Rogue_Bat_-_Affliction_Clothing-3105955_5000x_965c006c-9c2b-40bc-a4ec-98cb73cb3fe3.webp?v=1725896245|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/Rogue_Bat_-_Affliction_Clothing-3105962_5000x_673f238f-7979-4a2c-89c3-4eaf62b38e90.jpg?v=1725896245|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/Rogue_Bat_-_Affliction_Clothing-3105958_5000x_bb9d0d4f-df4f-4b32-ad7b-305ca66880e6.jpg?v=1725896245,bat-thermal,,"affliction,men's top,mens,T-shirts,tee,top,tops,women's,Women's Top,Women's Tops"
Rogue Bat Thermal,Women,Tops,T-Shirt,Rogue,,XXL,,,,,,,,,64.00,,Sold out,,Affliction x Rogue's Rogue Bat Thermal Long Sleeve Thermal Fabric Black Lava Wash Enzyme Silicone Wash After Print This unique Affliction x Rogue thermal showcases an Affliction artist's interpretation of our iconic bat character. Quantities are very limited—don’t miss out!,,,,https://roguegarms.com/products/bat-thermal,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7872-2.jpg?v=1725562964|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7876.jpg?v=1725562964|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7878.jpg?v=1725562963|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7880.jpg?v=1725562964|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7941.jpg?v=1725563391|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7945.jpg?v=1725563391|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7923.jpg?v=1725563391|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/Rogue_Bat_-_Affliction_Clothing-3105955_5000x_965c006c-9c2b-40bc-a4ec-98cb73cb3fe3.webp?v=1725896245|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/Rogue_Bat_-_Affliction_Clothing-3105962_5000x_673f238f-7979-4a2c-89c3-4eaf62b38e90.jpg?v=1725896245|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/Rogue_Bat_-_Affliction_Clothing-3105958_5000x_bb9d0d4f-df4f-4b32-ad7b-305ca66880e6.jpg?v=1725896245,bat-thermal,,"affliction,men's top,mens,T-shirts,tee,top,tops,women's,Women's Top,Women's Tops"
Rogue Dark Angel 2-Fer,Women,Tops,T-Shirt,Rogue,,Small,,,,,,,,,78.00,,Sold out,,"Affliction x Rogue Affliction Tee Over a Thermal 100% Cotton Body with Thermal Sleeves Burgundy Reactive Black Lava Wash Enzyme Silicone Wash After Print Copper Foil on Front & Back This unique Affliction tee, featuring a bold screen print with “Rogue” foiled on the front, is sewn onto a long sleeve black thermal. Quantities are very limited—don’t miss out!",,,,https://roguegarms.com/products/red-long-sleeve,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7956.jpg?v=1725563444|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7962.jpg?v=1725563444|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7851.jpg?v=1725563444|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7857.jpg?v=1725563444,red-long-sleeve,,"affliction,longsleeve,men's,men's top,T-shirts,tee,top,tops,Women's Top,Women's Tops,womens"
Rogue Dark Angel 2-Fer,Women,Tops,T-Shirt,Rogue,,Medium,,,,,,,,,78.00,,Sold out,,"Affliction x Rogue Affliction Tee Over a Thermal 100% Cotton Body with Thermal Sleeves Burgundy Reactive Black Lava Wash Enzyme Silicone Wash After Print Copper Foil on Front & Back This unique Affliction tee, featuring a bold screen print with “Rogue” foiled on the front, is sewn onto a long sleeve black thermal. Quantities are very limited—don’t miss out!",,,,https://roguegarms.com/products/red-long-sleeve,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7956.jpg?v=1725563444|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7962.jpg?v=1725563444|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7851.jpg?v=1725563444|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7857.jpg?v=1725563444,red-long-sleeve,,"affliction,longsleeve,men's,men's top,T-shirts,tee,top,tops,Women's Top,Women's Tops,womens"
Rogue Dark Angel 2-Fer,Women,Tops,T-Shirt,Rogue,,Large,,,,,,,,,78.00,,Sold out,,"Affliction x Rogue Affliction Tee Over a Thermal 100% Cotton Body with Thermal Sleeves Burgundy Reactive Black Lava Wash Enzyme Silicone Wash After Print Copper Foil on Front & Back This unique Affliction tee, featuring a bold screen print with “Rogue” foiled on the front, is sewn onto a long sleeve black thermal. Quantities are very limited—don’t miss out!",,,,https://roguegarms.com/products/red-long-sleeve,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7956.jpg?v=1725563444|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7962.jpg?v=1725563444|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7851.jpg?v=1725563444|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7857.jpg?v=1725563444,red-long-sleeve,,"affliction,longsleeve,men's,men's top,T-shirts,tee,top,tops,Women's Top,Women's Tops,womens"
Rogue Dark Angel 2-Fer,Women,Tops,T-Shirt,Rogue,,Extra large,,,,,,,,,78.00,,Sold out,,"Affliction x Rogue Affliction Tee Over a Thermal 100% Cotton Body with Thermal Sleeves Burgundy Reactive Black Lava Wash Enzyme Silicone Wash After Print Copper Foil on Front & Back This unique Affliction tee, featuring a bold screen print with “Rogue” foiled on the front, is sewn onto a long sleeve black thermal. Quantities are very limited—don’t miss out!",,,,https://roguegarms.com/products/red-long-sleeve,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7956.jpg?v=1725563444|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7962.jpg?v=1725563444|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7851.jpg?v=1725563444|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7857.jpg?v=1725563444,red-long-sleeve,,"affliction,longsleeve,men's,men's top,T-shirts,tee,top,tops,Women's Top,Women's Tops,womens"
Rogue Dark Angel 2-Fer,Women,Tops,T-Shirt,Rogue,,XXL,,,,,,,,,78.00,,Sold out,,"Affliction x Rogue Affliction Tee Over a Thermal 100% Cotton Body with Thermal Sleeves Burgundy Reactive Black Lava Wash Enzyme Silicone Wash After Print Copper Foil on Front & Back This unique Affliction tee, featuring a bold screen print with “Rogue” foiled on the front, is sewn onto a long sleeve black thermal. Quantities are very limited—don’t miss out!",,,,https://roguegarms.com/products/red-long-sleeve,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7956.jpg?v=1725563444|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7962.jpg?v=1725563444|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7851.jpg?v=1725563444|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7857.jpg?v=1725563444,red-long-sleeve,,"affliction,longsleeve,men's,men's top,T-shirts,tee,top,tops,Women's Top,Women's Tops,womens"
Tripp NYC Skull Sweater Ivory Skull,Women,Tops,Sweater,Rogue,,S,,,,,,,,,110.00,,Sold out,,"Acrylic knit sweater with an ivory skull on the front, two tiny skulls on the long sleeves and loose construction. Unisex. 100% Acrylic. Hand wash cold. Lay flat to dry. Sizes M & L available",,,,https://roguegarms.com/products/tripp-nyc-skull-sweater-ivory-skull,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/ScreenShot2024-01-28at4.02.31PM.png?v=1706476013|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/ScreenShot2024-01-28at4.02.51PM.png?v=1706476012,tripp-nyc-skull-sweater-ivory-skull,,"men's top,Tripp NYC,Women's Top"
Tripp NYC Skull Sweater Ivory Skull,Women,Tops,Sweater,Rogue,,M,,,,,,,,,110.00,,In stock,,"Acrylic knit sweater with an ivory skull on the front, two tiny skulls on the long sleeves and loose construction. Unisex. 100% Acrylic. Hand wash cold. Lay flat to dry. Sizes M & L available",,,,https://roguegarms.com/products/tripp-nyc-skull-sweater-ivory-skull,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/ScreenShot2024-01-28at4.02.31PM.png?v=1706476013|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/ScreenShot2024-01-28at4.02.51PM.png?v=1706476012,tripp-nyc-skull-sweater-ivory-skull,,"men's top,Tripp NYC,Women's Top"
Tripp NYC Skull Sweater Ivory Skull,Women,Tops,Sweater,Rogue,,L,,,,,,,,,110.00,,Sold out,,"Acrylic knit sweater with an ivory skull on the front, two tiny skulls on the long sleeves and loose construction. Unisex. 100% Acrylic. Hand wash cold. Lay flat to dry. Sizes M & L available",,,,https://roguegarms.com/products/tripp-nyc-skull-sweater-ivory-skull,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/ScreenShot2024-01-28at4.02.31PM.png?v=1706476013|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/ScreenShot2024-01-28at4.02.51PM.png?v=1706476012,tripp-nyc-skull-sweater-ivory-skull,,"men's top,Tripp NYC,Women's Top"
Tripp NYC Skull Sweater Ivory Skull,Women,Tops,Sweater,Rogue,,XL,,,,,,,,,110.00,,Sold out,,"Acrylic knit sweater with an ivory skull on the front, two tiny skulls on the long sleeves and loose construction. Unisex. 100% Acrylic. Hand wash cold. Lay flat to dry. Sizes M & L available",,,,https://roguegarms.com/products/tripp-nyc-skull-sweater-ivory-skull,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/ScreenShot2024-01-28at4.02.31PM.png?v=1706476013|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/ScreenShot2024-01-28at4.02.51PM.png?v=1706476012,tripp-nyc-skull-sweater-ivory-skull,,"men's top,Tripp NYC,Women's Top"
Tripp NYC Skull Sweater Ivory Skull,Women,Tops,Sweater,Rogue,,XXL,,,,,,,,,110.00,,Sold out,,"Acrylic knit sweater with an ivory skull on the front, two tiny skulls on the long sleeves and loose construction. Unisex. 100% Acrylic. Hand wash cold. Lay flat to dry. Sizes M & L available",,,,https://roguegarms.com/products/tripp-nyc-skull-sweater-ivory-skull,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/ScreenShot2024-01-28at4.02.31PM.png?v=1706476013|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/ScreenShot2024-01-28at4.02.51PM.png?v=1706476012,tripp-nyc-skull-sweater-ivory-skull,,"men's top,Tripp NYC,Women's Top"
Ruffled Mesh Bohemian Tank Top,Women,Tops,Shirt,Rogue,,Default Title,,,,,,,,,40.00,,Sold out,,"Ruffled Mesh Bohemian Tank Top with Silver Sequin Details and Insane Graphics. No tag. Fits Size S. No noticeable flaws. Model is 5'8 with 29"" waist, typically wears size S-M. Please note: All clothes are pre-loved and in worn condition.",,,,https://roguegarms.com/products/ruffled-mesh-bohemian-tank-top,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7423.jpg?v=1726251959|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7425.jpg?v=1726251959,ruffled-mesh-bohemian-tank-top,Shirts & Tops,"New Arrivals,vintage,women's,Women's Top,Women's Tops"
Sexy Ruffled Red Lace Top,Women,Tops,Shirt,Rogue,,Default Title,,,,,,,,,48.00,,In stock,,"Sexy Ruffled Red Top with Lace and Polk-a-Dot Details💋No tag. Fits Size S. No noticeable flaws. Model is 5'8 with 29"" waist, typically wears size S-M. Please note: All clothes are pre-loved and in worn condition.",,,,https://roguegarms.com/products/sexy-ruffled-red-lace-top,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7427.jpg?v=1726252341|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7430.jpg?v=1726252341|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7431.jpg?v=1726252341,sexy-ruffled-red-lace-top,Shirts & Tops,"New Arrivals,vintage,women's,Women's Top,Women's Tops"
Red Psychedelic Surfer Tank,Women,Tops,Shirt,Rogue,,Default Title,,,,,,,,,40.00,,Sold out,,"Red Psychedelic Surfer Tank. No tag. Fits Size S-M (Stretchy Material). No noticeable flaws. Model is 5'8 with 29"" waist, typically wears size S-M. Please note: All clothes are pre-loved and in worn condition.",,,,https://roguegarms.com/products/red-psychedelic-surfer-tank,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7420.jpg?v=1726252562|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7422.jpg?v=1726252562,red-psychedelic-surfer-tank,Shirts & Tops,"New Arrivals,vintage,women's,Women's Top,Women's Tops"
Grunge Flower Top,Women,Tops,Shirt,Rogue,,Default Title,,,,,,,,,50.00,,In stock,,"Grunge Flower Top, one of our favorites from this drop! Perfect for the fall. Brand ""Dynamite"". Fits Size S. Slight discoloration near sleeves, almost unnoticeable. Model is 5'8 with 29"" waist, typically wears size S-M. Please note: All clothes are pre-loved and in worn condition.No",,,,https://roguegarms.com/products/grunge-flower-top,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7513.jpg?v=1726252867|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7514.jpg?v=1726252867|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7517.jpg?v=1726252868|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7518.jpg?v=1726252867,grunge-flower-top,Shirts & Tops,"New Arrivals,vintage,women's,Women's Top,Women's Tops"
Red Rockstar Girlfriend Tank Top,Women,Tops,Shirt,Rogue,,Default Title,,,,,,,,,40.00,,In stock,,"Sexy Red Rockstar Girlfriend Tank Top with Chain Detail. Brand ""Safari"". Tagged size M. No noticeable flaws. Model is 5'8 with 29"" waist, typically wears size S-M. Please note: All clothes are pre-loved and in worn condition.",,,,https://roguegarms.com/products/red-rockstar-girlfriend-tank-top,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7432.jpg?v=1726258869|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7435.jpg?v=1726258869,red-rockstar-girlfriend-tank-top,Shirts & Tops,"New Arrivals,vintage,women's,Women's Top,Women's Tops"
Ruffled Mesh Lace Grunge Top,Women,Tops,Shirt,Rogue,,Default Title,,,,,,,,,42.00,,Sold out,,"Ruffled Mesh Lace Grunge Top with Silver and Burgundy Details. Brand ""Studio Y"". No noticeable flaws. Tagged Size XS, but also fits S. Model is 5'8 with 29"" waist, typically wears size S-M. Please note: All clothes are pre-loved and in worn condition.",,,,https://roguegarms.com/products/ruffled-mesh-lace-grunge-top,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7443.jpg?v=1726259604|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7444.jpg?v=1726259604|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7445.jpg?v=1726259604,ruffled-mesh-lace-grunge-top,Shirts & Tops,"New Arrivals,vintage,women's,Women's Top,Women's Tops"
Hot Lips Graphic Tank Top,Women,Tops,Shirt,Rogue,,Default Title,,,,,,,,,42.00,,Sold out,,"Grunge Hot Lips 💋 Graphic Tank Top. No tag. Fits Size S (And M for a more form-fitting look!) No noticeable flaws. Model is 5'8 with 29"" waist, typically wears size S-M. Please note: All clothes are pre-loved and in worn condition.",,,,https://roguegarms.com/products/hot-lips-graphic-tank-top,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7528.jpg?v=1726260614|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7531.jpg?v=1726260613,hot-lips-graphic-tank-top,Shirts & Tops,"New Arrivals,vintage,women's,Women's Bottoms,Women's Top,Women's Tops"
Y2K Glittery Mesh Tank Top,Women,Tops,Shirt,Rogue,,Default Title,,,,,,,,,32.00,,In stock,,"Early 2000s Glittery Mesh Tank Top with Ruffled Lace Details. No tag. Size S. No noticeable flaws. Model is 5'8 with 29"" waist, typically wears size S-M. Please note: All clothes are pre-loved and in worn condition.",,,,https://roguegarms.com/products/y2k-glittery-mesh-tank-top,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7500.jpg?v=1726260993|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7504.jpg?v=1726260992,y2k-glittery-mesh-tank-top,Shirts & Tops,"New Arrivals,vintage,women's,Women's Top,Women's Tops"
Early 2000s Graphic Off-the-Shoulder Top,Women,Tops,Shirt,Rogue,,Default Title,,,,,,,,,42.00,,In stock,,"Insane Early 2000s Hot Pink Graphic Off-the-Shoulder Top! Brand ""Tipster"". Tagged Size M/L, but fits S/M. No noticeable flaws. Model is 5'8 with 29"" waist, typically wears size S-M. Please note: All clothes are pre-loved and in worn condition.",,,,https://roguegarms.com/products/early-2000s-graphic-off-the-shoulder-top,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7446.jpg?v=1726261218|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7451.jpg?v=1726261218,early-2000s-graphic-off-the-shoulder-top,Shirts & Tops,"New Arrivals,vintage,women's,Women's Top,Women's Tops"
Early 2000s Graphic Ribbon Mesh Tank Top,Women,Tops,Shirt,Rogue,,Default Title,,,,,,,,,35.00,,In stock,,"Early 2000s Graphic Ribbon Mesh Tank Top 🎀 No tag. Fits Size S. No noticeable flaws. Model is 5'8 with 29"" waist, typically wears size S-M. Please note: All clothes are pre-loved and in worn condition.&nbsp;",,,,https://roguegarms.com/products/early-2000s-graphic-ribbon-mesh-tank-top,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7523.jpg?v=1726261661|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7526.jpg?v=1726261661,early-2000s-graphic-ribbon-mesh-tank-top,Shirts & Tops,"New Arrivals,vintage,women's,Women's Top,Women's Tops"
Vintage Baby Blue Cashmere Sweater,Women,Tops,Shirt,Rogue,,Default Title,,,,,,,,,30.00,,In stock,,"Vintage Baby Blue 100% Cashmere Sweater. Brand ""Charter Club"". Tagged Size L, but fits S/M. Minor staining and pilling throughout, but in overall good used condition. Model is 5'8 with 29"" waist, typically wears size S-M. Please note: All clothes are pre-loved and in worn condition.",,,,https://roguegarms.com/products/baby-blue-cropped,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7494.jpg?v=1726264186|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7496.jpg?v=1726264185|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7497.jpg?v=1726264186,baby-blue-cropped,Shirts & Tops,"New Arrivals,vintage,women's,Women's Top,Women's Tops"
Y2K Green Sequined Fairy Top,Women,Tops,Shirt,Rogue,,Default Title,,,,,,,,,38.00,,Sold out,,"Y2K Green Sequined Fairy Top. Brand ""Pink Apple"". Size M. With Lace Details. No noticeable flaws. Model is 5'8 with 29"" waist, typically wears size S-M. Please note: All clothes are pre-loved and in worn condition.",,,,https://roguegarms.com/products/y2k-green-sequined-fairy-top,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7452.jpg?v=1726265216|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7456.jpg?v=1726265216,y2k-green-sequined-fairy-top,Shirts & Tops,"New Arrivals,vintage,women's,Women's Top,Women's Tops"
Tan Dune Tank,Women,Tops,Shirt,Rogue,,Default Title,,,,,,,,,48.00,,Sold out,,"Tan Dune Rick Owen-Type Tank with the Coolest Silhouette. Brand ""Fashion Bug"". Tagged Size L. No noticeable flaws. Model is 5'8 with 29"" waist, typically wears size S-M. Please note: All clothes are pre-loved and in worn condition.",,,,https://roguegarms.com/products/tan-rick,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7403.jpg?v=1726265846|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7406.jpg?v=1726265847,tan-rick,Shirts & Tops,"men's top,mens,New Arrivals,vintage,women's,Women's Top,Women's Tops"
Vintage Black Harley Davidson Deadwood Tank,Women,Tops,Tank,Rogue,,Default Title,,,,,,,,,32.00,,Sold out,,"Vintage Black Harley Davidson Deadwood Poker Tank. Tagged Size XL. No noticeable flaws. Model is 5'8 with a 29"" waist, typically wears size S-M. Please note: All clothes are pre-loved and in worn condition.",,,,https://roguegarms.com/products/vintage-black-harley-davidson-deadwood-tank,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7478.jpg?v=1726267653|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7480.jpg?v=1726267653,vintage-black-harley-davidson-deadwood-tank,,"men's top,mens,New Arrivals,vintage,women's,Women's Top,Women's Tops"
Luis Miguel Baby Tee,Women,Tops,T-Shirt,Rogue,,Default Title,,,,,,,,,28.00,,Sold out,,"Cutest Early 2000s Luis Miguel Baby Tee. Would be so cute with a mini skirt and chunky boots. On a Gaziani tag. Size Large. In decent condition but the neckline is very stained as reflected in the price. We think this could come out in the wash! Model is 5'8 with 29"" waist, typically wears size S-M Please note: All clothes are pre-loved and in worn condition.",,,,https://roguegarms.com/products/luis-miguel-baby-tee,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7791.jpg?v=1726435044|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/IMG_7793.jpg?v=1726435044,luis-miguel-baby-tee,,"T-shirts,top,tops,women's,Women's Top,Women's Tops"
